Date,Temperature_C,Rainfall_mm,Humidity_pct,WindSpeed_m_s
2020-09-27,29.53,0.0,46.65,2.05
2020-09-28,29.76,0.0,43.04,2.76
2020-09-29,28.48,0.0,45.66,3.73
2020-09-30,28.03,0.0,46.09,3.87
2020-10-01,28.45,0.0,41.74,3.47
2020-10-02,28.83,0.0,38.92,2.55
2020-10-03,28.11,0.0,36.83,2.87
2020-10-04,27.33,0.0,36.03,2.77
2020-10-05,27.6,0.0,36.51,3.36
2020-10-06,27.62,0.0,34.67,3.22
2020-10-07,27.71,0.0,34.79,2.57
2020-10-08,27.6,0.0,34.8,2.7
2020-10-09,27.6,0.0,36.76,2.08
2020-10-10,27.68,0.0,39.89,2.95
2020-10-11,27.51,0.0,39.49,2.83
2020-10-12,27.78,0.0,36.59,2.02
2020-10-13,28.36,0.0,38.25,1.79
2020-10-14,28.21,0.0,41.65,2.03
2020-10-15,28.03,0.0,36.95,2.59
2020-10-16,26.93,0.0,33.16,2.86
2020-10-17,27.0,0.0,31.91,2.63
2020-10-18,25.98,0.0,31.77,3.7
2020-10-19,24.85,0.0,31.35,3.7
2020-10-20,24.93,0.0,27.29,3.43
2020-10-21,26.22,0.0,23.42,2.38
2020-10-22,26.75,0.0,31.78,1.85
2020-10-23,25.81,0.0,32.75,2.91
2020-10-24,24.87,0.0,27.27,2.84
2020-10-25,24.74,0.0,24.73,2.31
2020-10-26,24.34,0.0,26.47,2.79
2020-10-27,23.01,0.0,30.0,3.27
2020-10-28,22.76,0.0,24.15,2.04
2020-10-29,22.45,0.0,25.93,2.08
2020-10-30,22.44,0.0,28.33,3.17
2020-10-31,22.07,0.0,29.39,4.16
2020-11-01,21.21,0.0,23.45,3.7
2020-11-02,21.0,0.0,25.39,3.67
2020-11-03,21.61,0.0,23.74,2.63
2020-11-04,21.75,0.0,25.87,2.95
2020-11-05,21.59,0.0,24.58,2.88
2020-11-06,21.81,0.0,24.8,2.91
2020-11-07,21.54,0.0,28.4,2.98
2020-11-08,21.23,0.0,29.6,2.3
2020-11-09,20.07,0.0,33.23,2.56
2020-11-10,22.31,0.0,28.72,1.75
2020-11-11,22.28,0.0,32.78,1.91
2020-11-12,21.43,0.0,38.93,1.99
2020-11-13,21.1,0.0,36.59,2.44
2020-11-14,21.77,0.0,31.49,1.76
2020-11-15,22.47,1.91,41.19,3.02
2020-11-16,20.41,3.15,65.18,2.71
2020-11-17,19.19,0.0,56.22,3.11
2020-11-18,18.37,0.0,45.1,2.55
2020-11-19,17.67,0.0,36.83,2.95
2020-11-20,17.24,0.0,35.19,4.39
2020-11-21,16.38,0.0,37.13,5.02
2020-11-22,16.2,0.0,28.39,3.5
2020-11-23,17.85,0.0,22.88,1.88
2020-11-24,18.08,0.0,23.67,1.7
2020-11-25,18.4,0.0,27.09,1.7
2020-11-26,17.42,0.21,50.54,3.75
2020-11-27,17.63,0.0,44.13,4.19
2020-11-28,16.58,0.0,41.63,3.89
2020-11-29,16.21,0.0,34.17,2.85
2020-11-30,17.0,0.0,33.06,2.69
2020-12-01,17.02,0.0,39.08,2.82
2020-12-02,17.78,0.0,43.13,3.79
2020-12-03,18.09,0.0,45.52,2.32
2020-12-04,19.71,0.0,34.27,1.57
2020-12-05,19.62,0.0,30.46,2.5
2020-12-06,19.44,0.0,35.32,2.36
2020-12-07,18.91,0.0,38.12,3.59
2020-12-08,19.19,0.0,38.14,2.2
2020-12-09,20.08,0.0,37.86,2.75
2020-12-10,20.18,0.0,44.8,2.64
2020-12-11,20.66,0.0,45.22,2.05
2020-12-12,19.26,1.84,59.32,2.37
2020-12-13,15.34,0.05,51.71,4.28
2020-12-14,13.06,0.0,46.52,3.56
2020-12-15,12.32,0.0,45.29,3.37
2020-12-16,12.74,0.0,39.86,4.52
2020-12-17,10.2,0.0,36.6,4.51
2020-12-18,11.3,0.0,33.4,4.79
2020-12-19,12.7,0.0,29.62,4.43
2020-12-20,13.5,0.0,28.49,3.98
2020-12-21,13.65,0.0,38.52,3.56
2020-12-22,15.28,0.0,34.77,2.76
2020-12-23,14.76,0.0,36.77,2.89
2020-12-24,14.06,0.0,40.37,3.16
2020-12-25,13.2,0.0,40.0,3.73
2020-12-26,13.95,0.0,38.05,3.35
2020-12-27,15.72,0.0,34.17,2.55
2020-12-28,11.85,0.0,34.04,4.03
2020-12-29,11.2,0.0,40.33,4.21
2020-12-30,10.19,0.0,48.21,3.66
2020-12-31,10.78,0.0,39.56,3.13
2021-01-01,13.36,0.0,31.89,1.53
2021-01-02,13.5,7.36,53.98,2.43
2021-01-03,15.79,18.79,87.44,3.94
2021-01-04,17.43,0.12,76.5,2.86
2021-01-05,17.53,2.98,73.36,3.35
2021-01-06,16.49,8.24,74.58,1.45
2021-01-07,14.49,0.32,76.34,2.72
2021-01-08,15.48,0.44,71.88,1.89
2021-01-09,15.88,0.91,64.41,2.88
2021-01-10,12.98,0.0,58.13,4.16
2021-01-11,11.0,0.0,53.02,4.38
2021-01-12,11.24,0.0,48.85,4.14
2021-01-13,10.09,0.0,46.81,3.67
2021-01-14,12.06,0.0,39.14,1.75
2021-01-15,12.65,0.0,37.15,1.66
2021-01-16,10.91,0.0,45.45,3.16
2021-01-17,10.94,0.0,48.03,2.58
2021-01-18,13.73,0.0,40.97,2.54
2021-01-19,14.92,0.0,49.95,3.24
2021-01-20,13.54,0.0,50.16,4.94
2021-01-21,13.09,0.0,51.09,4.65
2021-01-22,13.32,0.0,41.61,2.29
2021-01-23,14.04,0.0,40.74,3.34
2021-01-24,12.08,0.0,55.76,3.01
2021-01-25,10.83,0.0,50.87,2.53
2021-01-26,11.92,0.0,49.09,2.91
2021-01-27,12.1,0.0,44.89,3.17
2021-01-28,11.34,0.0,40.75,2.67
2021-01-29,11.3,0.0,41.0,3.99
2021-01-30,12.1,0.0,40.98,3.98
2021-01-31,14.11,0.0,34.11,2.3
2021-02-01,15.93,0.0,32.33,2.52
2021-02-02,16.45,0.0,34.59,2.06
2021-02-03,16.25,0.05,39.76,3.23
2021-02-04,16.17,3.03,55.01,3.48
2021-02-05,14.6,0.09,64.45,2.62
2021-02-06,14.29,0.0,50.01,3.66
2021-02-07,14.51,0.0,48.46,3.87
2021-02-08,15.13,0.0,47.19,3.17
2021-02-09,17.63,0.0,42.11,2.82
2021-02-10,19.2,0.0,37.49,1.94
2021-02-11,17.5,0.0,42.78,2.44
2021-02-12,17.82,0.0,44.74,2.31
2021-02-13,18.3,0.0,36.03,2.11
2021-02-14,19.38,0.0,32.4,1.85
2021-02-15,20.37,0.0,31.05,1.24
2021-02-16,19.49,0.0,37.21,2.11
2021-02-17,18.61,0.0,40.96,2.31
2021-02-18,19.21,0.0,33.83,2.01
2021-02-19,18.24,0.0,37.18,2.76
2021-02-20,17.76,0.0,37.4,2.99
2021-02-21,18.11,0.0,37.8,3.51
2021-02-22,20.06,0.0,33.36,3.47
2021-02-23,21.89,0.0,29.39,2.41
2021-02-24,23.44,0.0,26.88,2.25
2021-02-25,23.01,0.0,29.05,3.18
2021-02-26,24.48,0.0,31.53,3.78
2021-02-27,23.97,0.38,36.86,3.43
2021-02-28,22.85,0.0,30.13,3.21
2021-03-01,21.17,0.0,22.95,4.63
2021-03-02,20.75,0.0,23.79,5.23
2021-03-03,22.65,0.0,20.64,3.82
2021-03-04,24.49,0.0,19.09,2.28
2021-03-05,23.61,0.0,20.91,4.78
2021-03-06,24.74,0.0,18.83,4.48
2021-03-07,25.6,0.0,18.83,2.69
2021-03-08,25.16,0.03,24.21,3.11
2021-03-09,26.6,0.0,24.96,2.13
2021-03-10,26.22,0.2,30.75,2.48
2021-03-11,26.39,0.0,23.64,1.77
2021-03-12,23.03,1.73,42.65,3.58
2021-03-13,24.08,0.03,52.5,2.47
2021-03-14,25.45,0.0,29.45,3.48
2021-03-15,24.98,0.0,27.41,3.19
2021-03-16,25.4,0.0,28.67,3.87
2021-03-17,26.69,0.0,28.75,3.08
2021-03-18,27.63,0.0,26.82,2.31
2021-03-19,27.88,0.0,28.85,3.11
2021-03-20,26.75,0.0,25.74,3.86
2021-03-21,27.72,0.0,24.73,2.16
2021-03-22,26.91,0.0,25.02,3.29
2021-03-23,28.01,0.04,26.88,2.5
2021-03-24,26.39,0.05,26.77,2.95
2021-03-25,24.86,0.0,27.82,5.18
2021-03-26,24.78,0.0,29.2,3.99
2021-03-27,27.17,0.0,25.45,2.93
2021-03-28,29.12,0.0,21.9,1.95
2021-03-29,30.32,0.0,18.78,3.21
2021-03-30,30.65,0.0,16.8,5.6
2021-03-31,28.56,0.0,11.49,6.69
2021-04-01,26.44,0.0,7.3,6.26
2021-04-02,25.93,0.0,9.19,3.75
2021-04-03,25.93,0.0,6.84,3.24
2021-04-04,27.35,0.0,8.62,3.67
2021-04-05,29.26,0.0,12.56,2.47
2021-04-06,30.92,0.0,12.74,2.2
2021-04-07,29.93,0.0,23.43,4.3
2021-04-08,27.87,0.0,14.89,3.55
2021-04-09,27.93,0.0,13.37,3.72
2021-04-10,28.89,0.0,14.92,3.57
2021-04-11,29.72,0.0,15.57,3.71
2021-04-12,31.11,0.0,16.37,3.28
2021-04-13,32.01,0.0,18.03,4.07
2021-04-14,32.49,0.0,19.51,3.91
2021-04-15,32.77,0.0,17.12,3.06
2021-04-16,32.81,0.85,19.77,2.83
2021-04-17,29.53,0.98,31.78,4.21
2021-04-18,29.58,0.0,27.62,3.2
2021-04-19,31.24,0.02,20.84,3.24
2021-04-20,28.68,0.08,23.21,3.43
2021-04-21,27.44,1.02,32.17,3.47
2021-04-22,27.33,0.04,32.2,1.96
2021-04-23,29.35,0.23,24.16,4.23
2021-04-24,27.47,0.01,28.25,4.75
2021-04-25,28.9,0.0,17.59,4.39
2021-04-26,31.06,0.0,13.63,3.57
2021-04-27,33.37,0.0,13.85,3.04
2021-04-28,33.97,0.0,13.15,3.29
2021-04-29,34.67,0.0,17.88,3.06
2021-04-30,34.66,0.36,17.1,1.59
2021-05-01,33.73,0.98,19.57,2.12
2021-05-02,33.6,0.04,21.42,2.29
2021-05-03,33.92,0.0,23.81,2.51
2021-05-04,34.77,0.0,20.39,1.51
2021-05-05,33.54,0.0,20.14,2.06
2021-05-06,33.0,5.43,29.94,2.79
2021-05-07,31.59,0.66,35.56,1.86
2021-05-08,32.11,0.0,29.22,1.89
2021-05-09,33.1,0.13,26.83,2.36
2021-05-10,34.56,1.28,24.96,1.82
2021-05-11,33.78,0.01,25.38,2.76
2021-05-12,34.07,0.46,24.67,2.22
2021-05-13,30.93,1.97,36.53,1.83
2021-05-14,31.86,0.0,32.87,1.52
2021-05-15,33.51,0.0,26.98,1.36
2021-05-16,34.12,0.02,21.22,2.35
2021-05-17,33.43,0.0,22.31,3.72
2021-05-18,30.03,2.15,38.56,5.05
2021-05-19,25.52,50.91,67.6,5.49
2021-05-20,24.92,36.98,74.53,6.76
2021-05-21,28.26,6.72,57.33,1.79
2021-05-22,29.68,1.81,52.14,2.82
2021-05-23,28.72,0.0,45.34,2.91
2021-05-24,29.25,0.0,38.26,5.6
2021-05-25,31.03,0.0,36.13,5.64
2021-05-26,32.27,0.0,34.92,3.64
2021-05-27,33.18,0.0,29.87,2.38
2021-05-28,31.76,0.0,36.89,3.06
2021-05-29,31.87,0.66,52.33,4.93
2021-05-30,32.06,0.47,53.2,3.19
2021-05-31,34.94,0.0,39.83,1.72
2021-06-01,31.43,18.58,45.88,2.0
2021-06-02,31.86,0.02,40.34,1.56
2021-06-03,32.34,0.0,41.23,1.76
2021-06-04,33.99,0.9,41.36,1.88
2021-06-05,34.33,0.93,42.31,2.29
2021-06-06,33.74,0.01,44.34,2.45
2021-06-07,34.94,0.0,41.06,3.5
2021-06-08,35.98,0.0,37.89,5.6
2021-06-09,36.69,0.0,38.4,4.15
2021-06-10,33.62,4.57,51.79,3.92
2021-06-11,32.49,3.71,56.1,3.1
2021-06-12,32.62,12.24,58.37,3.47
2021-06-13,31.91,0.83,60.6,2.94
2021-06-14,33.48,0.06,43.91,1.78
2021-06-15,32.99,0.49,49.43,2.91
2021-06-16,31.76,4.39,52.88,1.27
2021-06-17,31.67,23.96,56.66,1.58
2021-06-18,31.22,5.99,57.42,2.09
2021-06-19,29.99,6.88,61.65,2.23
2021-06-20,30.68,2.07,62.29,2.06
2021-06-21,33.08,0.21,47.51,2.36
2021-06-22,33.93,0.0,42.91,2.86
2021-06-23,34.29,0.0,41.47,1.58
2021-06-24,33.64,0.0,45.37,2.26
2021-06-25,33.49,3.27,44.71,2.52
2021-06-26,32.38,1.01,43.08,1.78
2021-06-27,33.59,0.04,44.51,2.06
2021-06-28,34.49,0.0,44.13,1.59
2021-06-29,35.78,0.0,34.83,3.68
2021-06-30,36.64,0.0,33.63,5.61
2021-07-01,37.37,0.01,35.46,3.63
2021-07-02,36.9,2.53,38.87,2.55
2021-07-03,34.4,3.75,50.2,3.22
2021-07-04,34.5,0.03,43.51,2.04
2021-07-05,35.16,0.0,39.67,2.18
2021-07-06,36.01,0.0,40.39,3.42
2021-07-07,36.92,0.0,38.41,3.7
2021-07-08,37.66,0.25,36.94,2.57
2021-07-09,35.05,5.82,49.78,2.17
2021-07-10,34.78,0.07,46.81,3.42
2021-07-11,33.34,0.3,56.85,5.06
2021-07-12,31.78,3.36,62.1,5.18
2021-07-13,29.95,8.73,72.68,4.03
2021-07-14,29.65,22.7,75.3,3.6
2021-07-15,32.16,5.89,61.98,4.25
2021-07-16,33.89,1.83,55.93,3.04
2021-07-17,34.26,1.04,56.4,2.04
2021-07-18,31.52,22.08,72.71,2.82
2021-07-19,28.47,61.74,90.13,3.57
2021-07-20,28.28,37.5,87.79,1.32
2021-07-21,28.52,12.76,86.74,1.61
2021-07-22,29.67,11.56,81.28,2.54
2021-07-23,29.43,5.06,85.05,2.4
2021-07-24,30.56,0.13,78.82,1.41
2021-07-25,31.31,0.01,77.0,1.74
2021-07-26,29.14,10.59,82.74,1.63
2021-07-27,29.39,28.82,84.81,2.39
2021-07-28,28.03,38.87,88.46,1.51
2021-07-29,28.19,9.96,87.39,1.29
2021-07-30,28.48,28.45,87.25,2.44
2021-07-31,28.85,10.88,84.79,3.27
2021-08-01,30.24,11.06,76.21,0.87
2021-08-02,29.21,2.12,84.09,2.22
2021-08-03,28.9,1.36,84.96,3.45
2021-08-04,28.51,0.03,85.0,3.4
2021-08-05,28.87,0.08,84.04,2.18
2021-08-06,29.1,0.05,76.63,1.2
2021-08-07,27.05,12.61,87.48,1.77
2021-08-08,29.42,2.89,80.03,0.95
2021-08-09,28.86,10.72,83.08,1.43
2021-08-10,29.63,0.75,81.29,2.49
2021-08-11,29.0,0.01,76.98,3.75
2021-08-12,29.01,0.07,78.56,2.78
2021-08-13,29.54,1.67,79.19,2.82
2021-08-14,29.78,0.22,80.39,3.42
2021-08-15,29.76,0.03,76.03,2.98
2021-08-16,29.91,0.15,73.45,2.15
2021-08-17,30.26,0.0,70.01,2.06
2021-08-18,29.63,0.0,72.37,1.97
2021-08-19,29.68,1.62,78.25,2.32
2021-08-20,26.92,44.83,90.53,3.93
2021-08-21,27.49,20.03,90.34,3.63
2021-08-22,28.43,0.63,85.24,3.06
2021-08-23,29.08,0.51,82.74,1.29
2021-08-24,28.67,1.61,82.74,1.6
2021-08-25,28.49,2.74,80.95,3.6
2021-08-26,28.58,0.05,80.38,3.47
2021-08-27,29.69,6.35,74.34,1.93
2021-08-28,29.18,8.61,78.76,1.45
2021-08-29,28.81,1.28,82.71,1.79
2021-08-30,27.74,1.01,85.41,2.64
2021-08-31,26.81,8.76,87.03,2.82
2021-09-01,26.64,36.07,88.3,3.08
2021-09-02,26.57,17.27,89.38,2.4
2021-09-03,27.1,16.8,89.41,2.97
2021-09-04,27.71,11.04,87.15,2.17
2021-09-05,28.59,3.8,83.91,1.19
2021-09-06,28.94,4.12,84.59,1.96
2021-09-07,28.53,2.55,87.35,3.35
2021-09-08,27.75,0.16,86.82,4.97
2021-09-09,27.6,3.58,87.05,3.25
2021-09-10,27.11,17.09,88.74,4.05
2021-09-11,26.53,15.42,92.99,4.27
2021-09-12,26.6,9.76,88.72,2.77
2021-09-13,27.52,6.13,82.46,2.37
2021-09-14,27.67,0.8,79.73,2.76
2021-09-15,27.14,0.89,83.6,3.37
2021-09-16,26.47,10.07,86.03,3.33
2021-09-17,25.95,1.2,86.37,3.89
2021-09-18,26.86,0.01,87.1,3.66
2021-09-19,27.72,0.02,86.11,2.92
2021-09-20,28.15,0.0,85.83,2.64
2021-09-21,28.05,12.91,85.98,2.73
2021-09-22,26.61,7.11,91.73,2.57
2021-09-23,25.67,9.8,88.73,2.64
2021-09-24,26.58,4.9,83.82,2.37
2021-09-25,27.39,2.47,84.86,2.06
2021-09-26,26.99,0.38,86.6,2.53
2021-09-27,27.3,0.0,81.98,2.08
2021-09-28,27.09,0.36,84.15,3.29
2021-09-29,26.67,0.03,85.82,3.58
2021-09-30,27.37,2.54,84.59,2.74
2021-10-01,28.28,3.53,81.8,1.52
2021-10-02,28.53,0.11,80.0,1.58
2021-10-03,28.18,0.03,80.49,2.68
2021-10-04,28.81,0.24,73.35,1.55
2021-10-05,27.6,4.77,79.91,2.23
2021-10-06,27.07,0.06,81.48,1.98
2021-10-07,25.84,0.0,78.61,2.4
2021-10-08,25.93,0.0,70.4,2.33
2021-10-09,25.68,0.0,65.04,2.6
2021-10-10,26.63,0.0,61.95,1.87
2021-10-11,26.62,0.0,63.19,1.83
2021-10-12,25.73,0.0,66.23,2.14
2021-10-13,23.86,0.0,67.35,3.67
2021-10-14,23.17,0.0,64.66,3.3
2021-10-15,25.64,0.0,65.03,2.06
2021-10-16,26.46,0.05,60.81,1.94
2021-10-17,25.63,15.71,74.57,2.25
2021-10-18,22.13,71.1,93.11,4.9
2021-10-19,22.85,0.01,83.32,4.58
2021-10-20,22.35,0.08,74.72,3.14
2021-10-21,21.38,0.0,67.54,3.38
2021-10-22,22.45,0.0,69.17,2.83
2021-10-23,22.59,0.0,80.1,2.97
2021-10-24,22.61,19.29,78.96,2.62
2021-10-25,21.66,3.65,80.04,2.35
2021-10-26,20.37,0.0,72.63,2.75
2021-10-27,19.39,0.0,68.46,2.66
2021-10-28,19.81,0.0,69.23,2.15
2021-10-29,21.45,0.0,58.89,1.24
2021-10-30,19.19,0.0,71.35,3.51
2021-10-31,20.03,0.0,64.25,2.69
2021-11-01,19.49,0.0,67.24,2.71
2021-11-02,18.56,0.0,73.43,3.15
2021-11-03,19.36,0.0,74.27,2.34
2021-11-04,19.59,0.0,70.07,1.79
2021-11-05,19.76,0.0,63.49,1.62
2021-11-06,18.05,0.0,68.92,3.38
2021-11-07,19.08,0.0,68.12,2.78
2021-11-08,18.69,0.0,68.52,2.69
2021-11-09,19.06,0.0,66.82,2.73
2021-11-10,19.68,0.0,60.41,2.29
2021-11-11,19.85,0.0,55.51,1.62
2021-11-12,18.92,0.0,59.08,1.9
2021-11-13,17.19,0.0,63.55,2.83
2021-11-14,17.43,0.0,56.44,2.11
2021-11-15,16.82,0.0,55.82,2.09
2021-11-16,15.67,0.0,59.55,2.37
2021-11-17,16.69,0.0,54.17,1.44
2021-11-18,17.34,0.0,56.22,1.04
2021-11-19,17.47,0.0,56.13,1.84
2021-11-20,15.08,0.0,74.49,2.53
2021-11-21,16.12,0.0,67.6,3.48
2021-11-22,15.58,0.0,59.92,4.69
2021-11-23,16.14,0.0,52.59,2.64
2021-11-24,16.08,0.0,54.77,2.17
2021-11-25,16.44,0.0,61.67,1.63
2021-11-26,17.1,0.0,56.03,1.49
2021-11-27,15.52,0.0,69.96,2.5
2021-11-28,17.1,0.0,66.21,1.69
2021-11-29,16.42,0.0,61.4,2.72
2021-11-30,16.12,0.0,60.09,2.95
2021-12-01,14.81,0.0,66.52,1.43
2021-12-02,14.34,0.01,69.75,1.99
2021-12-03,15.72,0.62,59.67,1.63
2021-12-04,18.05,0.0,52.07,1.3
2021-12-05,17.94,0.02,61.05,1.88
2021-12-06,17.28,0.31,71.02,2.78
2021-12-07,14.76,0.0,66.55,3.55
2021-12-08,14.8,0.0,57.26,2.53
2021-12-09,15.66,0.0,52.27,1.13
2021-12-10,14.46,0.0,63.08,2.44
2021-12-11,14.47,0.0,54.96,2.28
2021-12-12,14.87,0.0,52.54,1.48
2021-12-13,11.77,0.0,68.96,2.35
2021-12-14,13.49,0.0,67.35,1.8
2021-12-15,13.2,0.0,63.63,2.68
2021-12-16,12.44,0.0,57.88,2.79
2021-12-17,10.01,0.0,57.21,4.62
2021-12-18,8.6,0.0,50.5,4.74
2021-12-19,8.07,0.0,50.02,4.19
2021-12-20,9.78,0.0,44.72,2.89
2021-12-21,12.48,0.0,39.03,1.85
2021-12-22,13.2,0.0,43.99,1.73
2021-12-23,13.14,0.0,50.91,2.33
2021-12-24,13.41,0.0,58.81,2.33
2021-12-25,14.23,0.0,57.25,1.56
2021-12-26,13.61,0.08,65.98,2.3
2021-12-27,14.99,1.4,69.4,2.29
2021-12-28,13.85,0.69,75.1,1.8
2021-12-29,12.96,0.52,68.88,2.86
2021-12-30,10.98,0.0,48.55,2.04
2021-12-31,10.78,0.0,52.23,2.69
2022-01-01,12.15,0.0,51.69,1.61
2022-01-02,12.78,0.0,53.86,2.05
2022-01-03,13.44,0.0,50.34,1.74
2022-01-04,15.64,0.0,48.2,1.51
2022-01-05,13.32,8.67,68.57,2.95
2022-01-06,13.44,0.67,86.68,4.05
2022-01-07,14.48,2.06,88.36,4.19
2022-01-08,15.06,27.46,91.91,5.31
2022-01-09,14.3,12.54,91.16,1.94
2022-01-10,11.13,1.22,81.0,2.79
2022-01-11,10.31,0.09,75.84,2.73
2022-01-12,10.62,0.01,77.28,2.04
2022-01-13,11.99,0.0,75.83,1.18
2022-01-14,11.41,0.0,78.08,1.52
2022-01-15,10.56,0.0,78.34,2.17
2022-01-16,11.15,0.0,69.72,2.02
2022-01-17,10.84,0.0,70.24,1.39
2022-01-18,10.33,0.0,76.04,2.9
2022-01-19,10.18,0.0,77.95,1.95
2022-01-20,12.47,0.79,78.1,1.32
2022-01-21,13.34,0.05,77.23,1.56
2022-01-22,10.86,10.05,89.11,6.49
2022-01-23,11.55,11.51,87.92,2.44
2022-01-24,10.79,0.13,80.61,2.11
2022-01-25,10.33,0.01,82.9,2.48
2022-01-26,9.84,0.01,82.38,3.0
2022-01-27,10.14,0.0,73.47,3.82
2022-01-28,10.26,0.0,63.86,4.14
2022-01-29,11.43,0.0,61.96,3.22
2022-01-30,12.49,0.0,67.69,4.17
2022-01-31,14.75,0.0,60.51,1.75
2022-02-01,14.24,0.0,62.99,2.65
2022-02-02,13.05,0.0,60.32,2.83
2022-02-03,12.45,8.65,72.66,4.58
2022-02-04,11.25,0.69,85.13,3.46
2022-02-05,11.69,0.06,71.1,2.2
2022-02-06,13.08,0.0,58.74,2.0
2022-02-07,14.34,0.0,60.52,2.36
2022-02-08,16.07,2.18,66.26,1.73
2022-02-09,13.75,9.85,88.45,2.21
2022-02-10,12.93,0.0,73.3,3.51
2022-02-11,12.24,0.0,63.74,4.4
2022-02-12,13.35,0.0,57.62,3.62
2022-02-13,15.41,0.0,49.79,1.79
2022-02-14,15.48,0.0,54.54,2.01
2022-02-15,16.2,0.0,57.54,2.05
2022-02-16,16.83,0.0,55.11,2.68
2022-02-17,16.25,0.0,55.68,2.75
2022-02-18,16.78,0.12,51.73,2.55
2022-02-19,16.02,0.01,55.98,3.56
2022-02-20,15.12,0.0,55.86,4.54
2022-02-21,16.25,0.0,47.17,2.9
2022-02-22,17.03,0.0,52.83,5.75
2022-02-23,16.42,0.0,61.15,3.76
2022-02-24,17.75,0.01,63.03,1.98
2022-02-25,18.99,2.25,55.2,2.53
2022-02-26,16.99,4.02,64.97,5.29
2022-02-27,17.2,0.01,63.0,3.25
2022-02-28,16.21,0.0,57.24,3.37
2022-03-01,17.66,0.0,47.73,2.36
2022-03-02,18.97,0.0,48.71,2.37
2022-03-03,20.16,0.0,48.23,2.03
2022-03-04,19.12,0.0,58.76,3.1
2022-03-05,18.31,0.0,57.04,3.69
2022-03-06,19.58,0.0,48.31,2.02
2022-03-07,20.52,0.0,46.45,1.9
2022-03-08,21.4,0.0,46.47,2.94
2022-03-09,21.67,0.0,46.1,3.66
2022-03-10,21.67,0.0,47.65,3.87
2022-03-11,21.74,0.0,49.44,3.7
2022-03-12,21.73,0.0,45.53,3.42
2022-03-13,24.66,0.0,43.0,2.97
2022-03-14,25.7,0.0,45.33,2.49
2022-03-15,26.71,0.0,46.54,2.98
2022-03-16,26.2,0.0,44.93,4.41
2022-03-17,26.1,0.0,45.29,2.42
2022-03-18,27.38,0.0,49.39,2.81
2022-03-19,28.37,0.0,41.2,2.14
2022-03-20,29.05,0.0,36.97,1.77
2022-03-21,28.07,0.0,36.23,2.7
2022-03-22,26.86,0.0,36.66,4.7
2022-03-23,27.66,0.0,31.33,2.55
2022-03-24,27.53,0.0,32.83,2.91
2022-03-25,26.72,0.0,32.66,3.89
2022-03-26,25.96,0.0,30.66,5.01
2022-03-27,27.64,0.0,25.49,3.59
2022-03-28,29.29,0.0,21.92,2.09
2022-03-29,29.52,0.0,24.92,2.99
2022-03-30,30.09,0.0,24.41,2.08
2022-03-31,29.88,0.0,27.67,2.73
2022-04-01,28.84,0.0,24.84,3.74
2022-04-02,29.3,0.0,20.27,2.23
2022-04-03,29.76,0.0,18.98,2.92
2022-04-04,30.02,0.0,17.78,3.22
2022-04-05,29.71,0.0,19.83,3.4
2022-04-06,30.87,0.0,18.38,2.92
2022-04-07,31.83,0.0,17.95,2.48
2022-04-08,32.98,0.0,17.08,2.21
2022-04-09,33.91,0.0,15.61,2.25
2022-04-10,32.88,0.0,17.08,3.8
2022-04-11,34.06,0.0,15.69,2.63
2022-04-12,34.07,0.0,14.35,2.19
2022-04-13,32.56,0.0,18.04,2.69
2022-04-14,32.11,0.0,17.32,3.38
2022-04-15,31.62,0.04,18.63,3.48
2022-04-16,32.28,0.0,14.92,2.61
2022-04-17,32.25,0.0,16.6,2.84
2022-04-18,34.0,0.0,14.1,3.04
2022-04-19,35.23,0.0,14.11,3.33
2022-04-20,34.61,0.0,17.46,4.73
2022-04-21,30.59,0.06,30.48,3.48
2022-04-22,31.71,0.0,27.41,2.32
2022-04-23,32.36,0.0,16.62,3.28
2022-04-24,32.77,0.0,16.62,4.87
2022-04-25,33.71,0.0,15.76,3.68
2022-04-26,34.82,0.0,14.87,3.41
2022-04-27,34.61,0.0,11.9,3.38
2022-04-28,36.03,0.0,10.67,2.62
2022-04-29,36.52,0.0,13.12,3.82
2022-04-30,36.95,0.0,10.88,2.67
2022-05-01,35.43,0.0,13.41,4.13
2022-05-02,35.4,0.0,19.12,4.24
2022-05-03,34.72,0.0,22.8,2.39
2022-05-04,35.23,4.91,24.61,2.87
2022-05-05,32.5,0.17,34.95,2.37
2022-05-06,33.93,0.0,28.74,2.55
2022-05-07,34.53,0.0,24.03,2.38
2022-05-08,35.02,0.0,20.21,2.15
2022-05-09,34.58,0.0,27.55,3.34
2022-05-10,35.13,0.0,33.02,3.2
2022-05-11,35.96,0.09,31.65,2.88
2022-05-12,37.27,0.0,28.59,3.08
2022-05-13,37.65,0.09,19.95,3.3
2022-05-14,38.23,0.0,12.47,3.62
2022-05-15,37.89,0.0,10.53,3.24
2022-05-16,37.37,0.0,13.64,3.41
2022-05-17,36.15,0.03,15.13,2.17
2022-05-18,36.36,0.0,16.75,2.56
2022-05-19,37.47,0.0,16.1,3.16
2022-05-20,38.75,0.0,14.61,3.79
2022-05-21,35.8,0.7,22.12,3.84
2022-05-22,34.56,0.0,21.34,2.0
2022-05-23,31.15,19.43,39.39,5.19
2022-05-24,28.68,10.39,54.26,3.32
2022-05-25,30.41,0.01,44.22,1.79
2022-05-26,32.07,0.0,39.34,2.2
