Date,Temperature_C,Rainfall_mm,Humidity_pct,WindSpeed_m_s
2020-10-21,11.53,0.0,49.73,2.03
2020-10-22,10.72,0.0,53.51,2.19
2020-10-23,11.47,0.0,54.58,1.99
2020-10-24,11.26,0.0,55.01,1.98
2020-10-25,10.49,0.26,52.36,2.18
2020-10-26,9.58,0.01,49.87,2.23
2020-10-27,10.87,0.0,41.21,2.09
2020-10-28,11.33,0.0,41.33,1.99
2020-10-29,10.09,0.08,47.01,2.04
2020-10-30,9.95,0.01,48.65,2.04
2020-10-31,10.8,0.0,53.26,1.9
2020-11-01,11.06,0.67,54.08,2.01
2020-11-02,10.44,3.59,55.09,1.93
2020-11-03,10.28,0.03,54.03,1.87
2020-11-04,9.36,0.0,55.18,1.86
2020-11-05,9.06,0.0,51.37,1.98
2020-11-06,8.74,0.0,44.33,2.32
2020-11-07,9.42,0.0,41.63,2.25
2020-11-08,10.74,0.0,35.22,1.87
2020-11-09,10.6,0.0,37.52,1.94
2020-11-10,10.08,0.0,42.74,1.88
2020-11-11,9.66,0.0,42.7,1.86
2020-11-12,9.36,0.0,34.41,1.87
2020-11-13,10.24,0.0,31.83,1.76
2020-11-14,9.94,0.0,37.07,1.22
2020-11-15,7.62,5.6,59.02,1.87
2020-11-16,2.72,21.28,75.14,1.97
2020-11-17,1.46,0.0,56.82,2.66
2020-11-18,2.43,0.0,55.96,2.46
2020-11-19,2.48,0.0,57.55,2.25
2020-11-20,1.87,0.0,56.21,2.39
2020-11-21,1.46,0.0,40.67,2.42
2020-11-22,3.13,0.0,40.8,2.17
2020-11-23,3.35,6.17,77.95,1.62
2020-11-24,3.2,3.74,70.68,1.56
2020-11-25,2.19,18.39,79.68,2.02
2020-11-26,0.57,8.18,79.17,1.74
2020-11-27,1.35,0.0,45.81,2.89
2020-11-28,5.86,0.0,39.8,2.64
2020-11-29,8.54,0.0,45.46,1.64
2020-11-30,6.94,0.0,52.99,2.05
2020-12-01,7.18,0.0,50.27,2.17
2020-12-02,4.9,0.0,51.27,2.58
2020-12-03,5.31,0.0,45.43,2.37
2020-12-04,5.18,0.0,48.7,2.17
2020-12-05,5.43,0.0,58.24,1.98
2020-12-06,6.02,0.0,57.42,1.77
2020-12-07,6.71,0.0,45.24,1.93
2020-12-08,6.84,0.51,60.75,2.16
2020-12-09,6.7,1.94,61.75,1.72
2020-12-10,5.69,1.04,65.21,1.61
2020-12-11,5.33,1.59,63.16,1.71
2020-12-12,2.05,15.16,86.26,1.75
2020-12-13,0.12,0.02,63.91,2.26
2020-12-14,0.16,0.0,47.27,2.1
2020-12-15,0.38,0.0,47.85,1.84
2020-12-16,-1.04,0.0,59.23,1.83
2020-12-17,-1.12,0.0,40.04,2.33
2020-12-18,0.28,0.0,30.46,1.99
2020-12-19,1.45,0.0,34.24,2.43
2020-12-20,4.62,0.0,36.75,2.1
2020-12-21,5.62,0.0,43.32,2.08
2020-12-22,2.94,0.0,41.07,2.37
2020-12-23,2.37,0.0,40.19,2.46
2020-12-24,1.94,0.0,44.12,2.19
2020-12-25,2.02,0.0,38.77,2.5
2020-12-26,2.56,0.0,32.42,2.36
2020-12-27,1.45,4.31,44.85,2.58
2020-12-28,-2.01,4.71,84.06,2.43
2020-12-29,-1.75,0.0,60.06,2.22
2020-12-30,-1.99,0.0,49.05,2.74
2020-12-31,0.7,0.0,39.24,2.77
2021-01-01,3.84,0.0,32.63,2.17
2021-01-02,3.24,3.32,50.1,1.79
2021-01-03,4.63,2.28,82.0,1.97
2021-01-04,4.82,0.31,68.19,2.34
2021-01-05,3.38,14.19,79.94,2.03
2021-01-06,1.83,14.43,78.95,1.69
2021-01-07,0.77,0.0,58.57,2.62
2021-01-08,2.37,0.0,45.87,2.0
2021-01-09,2.64,0.0,62.68,2.38
2021-01-10,2.07,0.0,47.08,2.31
2021-01-11,2.53,0.0,34.24,2.1
2021-01-12,2.88,0.0,32.51,2.02
2021-01-13,3.57,0.0,31.02,1.97
2021-01-14,5.05,0.0,34.83,2.31
2021-01-15,7.09,0.0,34.54,1.53
2021-01-16,2.64,0.0,43.57,2.84
2021-01-17,5.04,0.0,34.83,2.0
2021-01-18,3.06,0.0,44.64,2.09
2021-01-19,1.33,0.0,54.37,2.48
2021-01-20,-0.08,0.0,52.72,3.12
2021-01-21,2.71,0.0,36.32,2.83
2021-01-22,5.45,0.0,30.82,1.2
2021-01-23,2.37,5.65,60.93,3.1
2021-01-24,0.59,0.39,66.83,1.87
2021-01-25,-0.98,0.0,54.38,2.65
2021-01-26,-0.51,0.0,41.03,2.43
2021-01-27,-0.32,0.0,39.39,2.48
2021-01-28,0.67,0.0,38.58,2.0
2021-01-29,-0.34,0.0,44.65,2.05
2021-01-30,0.04,0.0,45.14,2.49
2021-01-31,2.56,0.0,40.64,1.81
2021-02-01,2.97,0.0,53.39,2.27
2021-02-02,2.25,0.0,39.91,2.55
2021-02-03,2.23,5.89,57.33,2.58
2021-02-04,-1.08,13.3,81.08,1.83
2021-02-05,-1.43,0.16,72.97,2.01
2021-02-06,-0.23,0.0,56.31,2.63
2021-02-07,3.93,0.0,41.52,2.7
2021-02-08,6.66,0.0,37.17,2.47
2021-02-09,8.4,0.0,41.74,1.71
2021-02-10,6.05,0.0,51.94,1.95
2021-02-11,6.29,0.0,45.46,2.09
2021-02-12,5.95,0.0,46.82,2.47
2021-02-13,7.32,0.0,48.03,1.62
2021-02-14,6.31,0.0,49.7,2.18
2021-02-15,5.96,0.0,46.24,2.31
2021-02-16,5.47,0.0,49.74,2.12
2021-02-17,5.17,0.03,54.37,2.43
2021-02-18,5.5,0.0,54.56,2.35
2021-02-19,5.84,0.0,50.81,2.7
2021-02-20,8.58,0.0,52.38,2.23
2021-02-21,9.99,0.0,48.4,2.11
2021-02-22,10.48,0.0,49.56,1.79
2021-02-23,9.46,2.74,54.75,1.86
2021-02-24,8.33,0.1,56.02,2.38
2021-02-25,8.82,0.0,53.65,2.4
2021-02-26,8.93,0.74,56.27,2.26
2021-02-27,8.32,6.49,70.03,3.01
2021-02-28,5.97,0.12,56.84,2.05
2021-03-01,5.54,0.0,47.52,2.28
2021-03-02,7.54,0.0,43.14,2.74
2021-03-03,8.94,0.0,42.93,2.27
2021-03-04,8.09,0.0,46.05,2.48
2021-03-05,8.13,0.0,46.13,2.73
2021-03-06,8.89,0.12,45.26,2.09
2021-03-07,8.1,5.99,72.61,1.94
2021-03-08,9.17,0.52,56.76,2.13
2021-03-09,9.21,0.0,51.78,2.37
2021-03-10,8.71,5.88,56.72,2.55
2021-03-11,8.53,0.03,49.02,2.74
2021-03-12,8.16,0.3,57.31,2.24
2021-03-13,9.28,0.05,50.93,2.66
2021-03-14,10.98,0.0,46.17,1.98
2021-03-15,10.05,0.0,46.93,2.33
2021-03-16,10.36,0.0,51.4,2.42
2021-03-17,10.47,0.18,52.56,2.19
2021-03-18,10.11,0.0,50.28,2.51
2021-03-19,10.63,0.0,47.6,2.75
2021-03-20,10.94,0.0,50.29,2.73
2021-03-21,11.31,3.7,51.83,2.47
2021-03-22,8.37,18.59,73.91,2.54
2021-03-23,7.21,8.97,69.76,2.34
2021-03-24,7.28,0.22,59.43,2.61
2021-03-25,8.02,0.0,52.2,2.79
2021-03-26,11.11,0.0,43.73,2.91
2021-03-27,13.16,0.0,50.09,2.61
2021-03-28,13.43,0.89,58.34,2.73
2021-03-29,12.8,5.45,56.61,2.74
2021-03-30,12.33,0.63,50.0,2.79
2021-03-31,11.29,0.0,37.73,2.95
2021-04-01,10.38,0.0,30.37,2.83
2021-04-02,9.13,0.0,28.82,2.86
2021-04-03,9.96,0.0,30.57,2.54
2021-04-04,11.13,0.12,40.0,2.78
2021-04-05,11.0,1.99,61.61,1.74
2021-04-06,9.79,12.07,69.55,1.85
2021-04-07,9.49,8.67,58.03,2.19
2021-04-08,10.6,0.06,45.03,2.3
2021-04-09,11.03,0.0,35.8,2.23
2021-04-10,11.79,0.0,36.49,2.53
2021-04-11,13.19,0.0,41.6,2.62
2021-04-12,12.38,0.0,54.38,2.13
2021-04-13,13.56,0.0,47.06,3.1
2021-04-14,14.39,0.22,50.25,2.62
2021-04-15,13.88,0.0,47.7,2.42
2021-04-16,12.78,4.52,51.71,2.6
2021-04-17,8.61,30.95,78.41,3.16
2021-04-18,9.04,1.52,63.52,2.22
2021-04-19,10.62,0.04,52.73,2.9
2021-04-20,9.84,2.74,53.96,2.25
2021-04-21,7.2,50.11,87.32,2.74
2021-04-22,7.89,19.24,70.02,2.56
2021-04-23,4.23,34.01,77.65,1.93
2021-04-24,6.87,0.0,53.38,2.49
2021-04-25,9.61,0.0,47.69,2.89
2021-04-26,12.34,0.0,49.12,2.73
2021-04-27,15.35,0.0,51.2,2.73
2021-04-28,15.37,0.0,53.36,2.67
2021-04-29,14.55,0.0,59.19,1.99
2021-04-30,14.43,0.0,64.19,2.62
2021-05-01,14.0,0.71,60.11,2.27
2021-05-02,14.47,1.53,64.21,2.29
2021-05-03,13.7,5.52,77.15,1.47
2021-05-04,14.72,3.83,67.41,2.42
2021-05-05,13.42,5.49,67.26,2.43
2021-05-06,13.82,3.28,71.75,2.37
2021-05-07,12.27,2.15,78.24,2.65
2021-05-08,13.05,0.26,69.89,2.7
2021-05-09,14.22,0.9,66.43,2.52
2021-05-10,13.46,1.62,74.08,1.56
2021-05-11,13.19,2.67,71.39,2.15
2021-05-12,13.87,15.29,66.82,2.13
2021-05-13,11.75,10.58,75.91,1.46
2021-05-14,12.46,1.0,64.19,2.14
2021-05-15,13.95,0.07,55.26,2.66
2021-05-16,15.07,0.0,55.41,2.69
2021-05-17,16.47,0.0,51.9,2.55
2021-05-18,16.19,1.07,56.07,2.49
2021-05-19,14.96,0.95,66.44,2.66
2021-05-20,15.19,2.05,63.86,2.61
2021-05-21,14.79,0.65,59.11,2.37
2021-05-22,15.52,0.0,55.45,2.34
2021-05-23,14.97,8.25,57.1,2.44
2021-05-24,14.24,0.67,57.55,2.95
2021-05-25,16.01,0.0,43.59,2.68
2021-05-26,17.47,0.0,39.42,2.32
2021-05-27,18.77,0.0,42.18,2.78
2021-05-28,19.21,0.02,47.0,2.91
2021-05-29,19.06,9.88,57.67,2.96
2021-05-30,17.89,2.57,65.96,2.67
2021-05-31,17.51,8.23,67.64,2.63
2021-06-01,15.13,1.41,62.93,2.12
2021-06-02,14.78,2.36,75.87,2.75
2021-06-03,14.5,1.71,79.82,1.78
2021-06-04,16.7,1.26,66.75,2.46
2021-06-05,16.29,0.72,67.46,2.55
2021-06-06,18.2,0.68,61.9,2.52
2021-06-07,19.56,0.05,66.09,2.86
2021-06-08,21.74,0.0,57.95,3.1
2021-06-09,22.65,0.6,58.78,2.95
2021-06-10,21.87,10.15,65.53,2.7
2021-06-11,21.1,4.46,65.38,2.94
2021-06-12,19.6,12.24,73.08,3.13
2021-06-13,18.4,2.83,71.33,2.91
2021-06-14,18.2,6.01,64.66,2.32
2021-06-15,18.23,4.71,64.15,2.5
2021-06-16,16.33,25.84,73.67,1.9
2021-06-17,16.7,10.95,68.91,2.08
2021-06-18,17.24,7.75,63.58,1.89
2021-06-19,17.74,0.5,63.4,2.22
2021-06-20,17.85,0.37,65.18,2.24
2021-06-21,18.54,0.0,62.24,2.46
2021-06-22,19.34,0.0,58.34,2.59
2021-06-23,19.2,0.7,55.89,2.49
2021-06-24,18.62,0.49,57.67,2.95
2021-06-25,18.15,6.91,58.9,2.26
2021-06-26,17.79,3.17,66.39,2.53
2021-06-27,19.69,0.0,60.48,2.96
2021-06-28,20.71,0.0,59.82,2.72
2021-06-29,21.43,0.0,56.78,2.76
2021-06-30,22.09,0.0,56.53,2.97
2021-07-01,21.51,1.07,55.84,2.76
2021-07-02,19.5,2.29,57.95,3.18
2021-07-03,18.52,2.0,65.44,3.0
2021-07-04,19.52,8.99,66.57,2.92
2021-07-05,19.57,9.32,71.46,2.5
2021-07-06,20.58,0.0,65.37,2.58
2021-07-07,20.97,1.03,62.58,2.68
2021-07-08,21.11,0.76,63.93,2.56
2021-07-09,20.55,2.38,70.49,2.6
2021-07-10,20.2,7.27,79.0,2.75
2021-07-11,19.76,21.01,82.17,2.5
2021-07-12,16.94,79.14,89.98,1.86
2021-07-13,18.13,10.63,84.09,2.07
2021-07-14,18.41,11.44,86.52,2.7
2021-07-15,18.96,3.53,83.22,1.91
2021-07-16,19.79,0.26,83.58,2.1
2021-07-17,20.5,1.84,86.16,2.64
2021-07-18,20.56,16.11,87.24,2.66
2021-07-19,19.68,34.69,91.87,3.0
2021-07-20,19.05,14.98,91.29,2.77
2021-07-21,18.91,4.27,89.22,2.26
2021-07-22,18.64,4.59,85.96,2.32
2021-07-23,18.94,3.68,85.89,1.79
2021-07-24,19.09,6.03,91.47,3.25
2021-07-25,20.21,6.5,85.08,2.55
2021-07-26,19.72,19.38,92.96,2.68
2021-07-27,20.66,42.5,91.52,2.74
2021-07-28,18.66,18.66,93.62,3.37
2021-07-29,18.14,31.3,86.27,2.27
2021-07-30,18.49,16.58,89.3,2.49
2021-07-31,18.35,4.16,88.24,2.4
2021-08-01,18.66,0.37,89.87,2.42
2021-08-02,18.63,4.81,91.05,2.6
2021-08-03,18.93,3.46,86.49,1.81
2021-08-04,18.62,6.51,91.11,2.28
2021-08-05,18.67,5.95,87.94,2.33
2021-08-06,18.69,3.2,84.57,2.47
2021-08-07,18.64,5.08,87.3,2.0
2021-08-08,18.32,10.38,90.46,2.35
2021-08-09,18.18,13.7,85.16,2.04
2021-08-10,18.02,7.3,88.35,2.1
2021-08-11,18.21,5.77,88.89,2.42
2021-08-12,17.83,4.22,87.04,2.05
2021-08-13,18.76,1.46,90.63,2.58
2021-08-14,17.48,11.52,89.19,2.86
2021-08-15,16.81,3.27,83.4,1.76
2021-08-16,17.52,0.01,75.74,2.1
2021-08-17,18.12,0.0,78.14,2.25
2021-08-18,18.35,0.15,84.07,2.26
2021-08-19,18.41,12.65,83.75,1.97
2021-08-20,17.81,6.36,84.99,1.94
2021-08-21,17.52,24.38,85.78,0.88
2021-08-22,17.82,5.46,89.93,1.87
2021-08-23,18.36,5.04,90.74,2.06
2021-08-24,18.54,9.63,91.99,2.68
2021-08-25,18.77,18.7,91.22,2.83
2021-08-26,18.09,1.69,90.39,2.34
2021-08-27,17.89,8.38,88.91,2.49
2021-08-28,17.43,5.74,86.43,2.21
2021-08-29,17.08,2.08,80.64,1.91
2021-08-30,16.87,1.89,79.19,1.97
2021-08-31,17.06,2.23,80.62,1.74
2021-09-01,16.6,1.24,80.13,1.84
2021-09-02,16.8,5.93,84.13,1.42
2021-09-03,16.18,7.24,86.69,1.46
2021-09-04,17.35,3.91,84.8,2.0
2021-09-05,18.11,2.74,90.15,1.68
2021-09-06,18.76,2.04,90.26,1.97
2021-09-07,18.2,3.26,91.94,2.53
2021-09-08,15.72,17.56,91.37,1.26
2021-09-09,16.55,17.64,92.1,1.67
2021-09-10,16.07,18.6,92.85,1.34
2021-09-11,15.73,8.67,86.16,1.92
2021-09-12,16.17,43.26,84.55,1.62
2021-09-13,16.64,9.12,80.97,1.8
2021-09-14,16.91,1.93,79.87,1.77
2021-09-15,17.25,3.01,88.23,1.88
2021-09-16,17.16,15.57,93.5,2.86
2021-09-17,17.01,4.81,92.51,2.09
2021-09-18,17.87,0.17,87.86,1.88
2021-09-19,17.99,3.62,94.78,2.77
2021-09-20,17.8,15.28,92.79,1.94
2021-09-21,16.93,10.59,84.0,1.43
2021-09-22,15.76,5.1,81.69,1.63
2021-09-23,15.19,22.36,88.98,1.57
2021-09-24,15.59,0.76,80.04,2.01
2021-09-25,16.48,0.0,84.22,2.04
2021-09-26,16.93,0.8,89.2,2.41
2021-09-27,17.08,0.05,90.38,1.9
2021-09-28,16.81,2.7,88.96,2.0
2021-09-29,16.53,1.9,90.48,1.87
2021-09-30,16.76,2.22,92.55,2.3
2021-10-01,16.53,4.37,91.51,1.88
2021-10-02,16.49,2.29,88.31,1.94
2021-10-03,16.04,0.07,85.97,2.09
2021-10-04,15.41,1.79,81.82,1.67
2021-10-05,14.85,0.21,70.8,1.67
2021-10-06,15.51,0.0,78.89,1.95
2021-10-07,15.9,0.0,72.4,1.94
2021-10-08,15.33,0.0,70.71,2.02
2021-10-09,14.16,0.0,66.97,2.11
2021-10-10,14.36,0.01,64.98,2.01
2021-10-11,13.46,0.0,57.04,2.01
2021-10-12,13.75,0.0,60.22,1.87
2021-10-13,13.49,0.0,60.9,1.94
2021-10-14,14.36,0.0,53.51,2.04
2021-10-15,15.49,0.0,49.42,1.97
2021-10-16,15.29,0.0,54.93,1.83
2021-10-17,13.16,5.17,67.37,2.0
2021-10-18,10.38,20.35,79.53,1.54
2021-10-19,11.61,0.01,68.01,1.79
2021-10-20,13.26,0.0,63.34,2.04
2021-10-21,13.14,0.0,55.11,2.15
2021-10-22,12.17,0.0,52.18,2.05
2021-10-23,10.04,3.51,63.41,1.78
2021-10-24,8.71,15.96,71.15,1.61
2021-10-25,7.56,0.93,65.94,1.91
2021-10-26,8.25,2.15,61.95,2.01
2021-10-27,8.18,1.1,67.81,1.83
2021-10-28,9.33,0.0,54.55,2.22
2021-10-29,9.9,0.0,56.28,2.02
2021-10-30,9.14,0.0,52.88,2.14
2021-10-31,9.56,0.0,52.29,1.98
2021-11-01,9.31,0.0,52.96,1.52
2021-11-02,7.8,0.28,61.62,1.93
2021-11-03,7.62,0.25,69.72,1.66
2021-11-04,8.07,0.0,64.88,1.71
2021-11-05,8.6,0.0,62.54,1.94
2021-11-06,8.51,0.0,51.54,2.16
2021-11-07,8.73,0.0,48.93,2.04
2021-11-08,8.95,0.0,48.07,2.13
2021-11-09,10.36,0.0,43.66,1.89
2021-11-10,10.3,0.0,39.9,1.68
2021-11-11,9.53,0.0,40.78,1.83
2021-11-12,9.84,0.0,38.98,1.74
2021-11-13,9.57,0.0,38.84,1.87
2021-11-14,8.89,0.0,40.36,1.67
2021-11-15,7.11,0.0,44.15,1.84
2021-11-16,7.58,0.0,43.04,2.1
2021-11-17,9.32,0.0,34.91,1.73
2021-11-18,9.36,0.0,37.33,1.67
2021-11-19,8.68,0.0,42.2,1.76
2021-11-20,8.83,0.0,45.29,1.86
2021-11-21,7.86,0.0,48.81,2.28
2021-11-22,8.38,0.0,39.65,2.05
2021-11-23,8.98,0.0,35.7,1.87
2021-11-24,8.55,0.0,37.87,1.81
2021-11-25,7.45,0.0,46.41,1.88
2021-11-26,6.66,0.0,47.69,2.01
2021-11-27,7.28,0.0,44.39,1.61
2021-11-28,6.73,0.0,50.29,1.82
2021-11-29,7.14,0.0,42.29,1.84
2021-11-30,8.12,0.0,36.59,1.69
2021-12-01,7.47,0.0,39.35,1.21
2021-12-02,8.7,0.96,46.5,1.52
2021-12-03,7.09,3.41,72.2,1.61
2021-12-04,8.23,0.04,64.08,1.65
2021-12-05,6.06,7.48,79.46,2.24
2021-12-06,2.98,7.58,81.68,1.62
2021-12-07,1.96,0.0,52.6,2.59
2021-12-08,5.88,0.0,43.7,1.62
2021-12-09,3.73,0.0,52.87,2.12
2021-12-10,2.12,0.0,46.88,2.79
2021-12-11,2.8,0.0,41.13,2.66
2021-12-12,4.55,0.0,37.83,1.57
2021-12-13,3.73,0.0,44.47,1.67
2021-12-14,1.85,0.0,61.91,1.78
2021-12-15,0.64,0.0,56.03,2.04
2021-12-16,-0.59,0.0,58.67,1.85
2021-12-17,-0.94,0.31,61.02,1.5
2021-12-18,0.09,0.03,47.37,1.77
2021-12-19,1.38,0.0,37.24,2.74
2021-12-20,4.25,0.0,34.47,2.19
2021-12-21,4.34,0.0,40.94,1.89
2021-12-22,4.39,0.0,43.45,2.11
2021-12-23,4.57,0.0,52.87,1.81
2021-12-24,3.33,0.0,63.38,1.9
2021-12-25,2.4,0.0,61.42,1.81
2021-12-26,2.26,2.08,69.54,1.98
2021-12-27,0.52,0.06,71.14,1.69
2021-12-28,0.42,0.0,58.19,2.04
2021-12-29,0.5,0.0,59.83,1.77
2021-12-30,0.64,0.0,48.4,2.09
2021-12-31,2.49,0.0,43.65,1.97
2022-01-01,3.25,0.0,45.67,2.03
2022-01-02,3.47,0.0,58.41,2.06
2022-01-03,4.59,0.52,48.52,2.1
2022-01-04,3.82,15.69,73.59,1.3
2022-01-05,0.73,39.69,90.53,1.54
2022-01-06,0.51,1.48,88.93,1.6
2022-01-07,1.48,3.51,75.63,2.59
2022-01-08,1.28,15.27,87.21,3.35
2022-01-09,0.55,27.36,88.9,1.53
2022-01-10,-1.23,11.68,84.89,1.59
2022-01-11,-2.79,0.42,65.57,2.41
2022-01-12,-0.38,0.42,63.59,2.16
2022-01-13,0.05,0.0,60.47,1.97
2022-01-14,-2.69,0.0,66.09,2.74
2022-01-15,-1.15,0.0,55.51,2.9
2022-01-16,3.4,0.0,48.63,2.22
2022-01-17,3.39,0.0,58.82,1.71
2022-01-18,2.55,0.0,66.37,1.77
2022-01-19,1.78,2.15,60.51,1.64
2022-01-20,1.44,2.32,82.42,1.47
2022-01-21,-0.05,3.72,85.04,1.8
2022-01-22,-0.12,8.97,84.17,1.64
2022-01-23,-0.46,20.63,88.13,1.25
2022-01-24,-1.74,5.99,90.23,1.18
2022-01-25,-1.69,1.89,74.53,1.59
2022-01-26,-1.62,1.54,84.01,1.45
2022-01-27,-2.57,0.01,74.52,2.31
2022-01-28,0.82,0.0,48.54,2.09
2022-01-29,2.47,0.0,56.95,2.23
2022-01-30,1.82,0.0,53.0,1.96
2022-01-31,2.52,0.0,58.55,1.61
2022-02-01,0.78,0.0,71.85,1.82
2022-02-02,3.0,3.96,55.76,1.48
2022-02-03,-0.61,21.19,93.38,1.25
2022-02-04,-2.23,15.19,91.15,1.18
2022-02-05,-2.91,0.01,67.33,2.34
2022-02-06,3.31,0.0,54.42,1.69
2022-02-07,2.52,0.0,75.93,1.72
2022-02-08,0.38,0.0,76.06,2.12
2022-02-09,0.17,0.42,81.85,1.66
2022-02-10,-1.07,0.0,75.83,2.34
2022-02-11,-0.37,0.0,57.63,2.88
2022-02-12,2.42,0.0,47.46,2.19
2022-02-13,1.87,0.0,55.47,2.28
2022-02-14,3.28,0.0,62.01,1.95
2022-02-15,2.59,0.0,69.37,1.83
2022-02-16,1.64,0.0,70.54,2.37
2022-02-17,0.83,0.0,63.71,2.41
2022-02-18,0.78,0.0,59.37,2.72
2022-02-19,1.13,0.39,63.73,2.36
2022-02-20,1.92,0.12,67.26,2.34
2022-02-21,2.09,0.0,51.11,2.44
2022-02-22,5.42,5.75,60.69,2.75
2022-02-23,4.07,10.73,85.53,3.08
2022-02-24,3.01,11.33,88.48,1.98
2022-02-25,1.78,6.32,82.59,1.9
2022-02-26,0.01,13.21,86.83,2.11
2022-02-27,0.19,0.43,71.22,2.37
2022-02-28,2.73,0.0,55.5,2.53
2022-03-01,5.37,0.0,62.44,1.9
2022-03-02,5.42,0.0,64.38,1.7
2022-03-03,4.67,9.94,72.96,2.12
2022-03-04,4.02,0.6,73.66,1.92
2022-03-05,5.48,0.0,56.51,2.27
2022-03-06,9.03,0.0,51.51,1.31
2022-03-07,7.7,0.0,66.2,1.59
2022-03-08,6.81,0.0,60.41,2.38
2022-03-09,8.29,0.0,51.52,1.53
2022-03-10,7.95,0.0,53.61,1.9
2022-03-11,8.14,0.0,56.12,2.46
2022-03-12,9.48,0.0,46.88,2.19
2022-03-13,11.21,0.0,48.84,1.9
2022-03-14,12.26,0.0,43.95,2.0
2022-03-15,11.72,0.0,52.72,2.54
2022-03-16,11.74,0.0,49.4,2.7
2022-03-17,13.44,0.0,41.11,2.02
2022-03-18,13.47,0.0,48.87,1.83
2022-03-19,13.47,0.35,57.81,2.28
2022-03-20,13.29,0.27,56.89,2.23
2022-03-21,13.39,0.0,50.52,2.33
2022-03-22,13.49,0.0,41.78,2.61
2022-03-23,12.8,0.0,45.76,2.41
2022-03-24,11.78,0.16,52.62,2.61
2022-03-25,11.87,0.0,52.03,2.83
2022-03-26,12.55,0.0,45.24,2.85
2022-03-27,14.05,0.0,38.39,2.76
2022-03-28,14.04,0.0,43.56,2.71
2022-03-29,14.27,0.0,38.46,2.8
2022-03-30,14.49,0.0,31.48,2.31
2022-03-31,13.78,0.0,36.44,2.33
2022-04-01,14.65,0.0,40.73,2.88
2022-04-02,15.09,0.0,39.74,2.39
2022-04-03,14.02,0.0,36.65,2.4
2022-04-04,14.7,0.0,38.65,2.67
2022-04-05,15.0,0.0,39.45,2.49
2022-04-06,15.43,0.0,39.28,2.64
2022-04-07,15.69,0.0,45.12,2.7
2022-04-08,16.12,0.0,45.41,2.89
2022-04-09,16.38,0.0,40.88,2.72
2022-04-10,16.37,0.0,43.73,2.85
2022-04-11,17.5,0.0,42.51,2.68
2022-04-12,17.46,0.0,41.72,1.77
2022-04-13,15.46,6.29,49.79,2.94
2022-04-14,13.94,2.34,54.47,2.69
2022-04-15,13.33,0.24,51.56,2.67
2022-04-16,14.18,0.17,52.26,2.14
2022-04-17,15.11,0.0,47.73,2.59
2022-04-18,16.93,0.0,45.72,2.4
2022-04-19,17.26,0.03,46.88,2.37
2022-04-20,16.8,0.0,46.2,2.5
2022-04-21,14.41,2.02,55.39,1.84
2022-04-22,13.34,1.61,57.62,2.56
2022-04-23,13.94,0.01,46.83,2.68
2022-04-24,15.25,0.0,45.24,2.71
2022-04-25,15.87,0.0,46.53,3.0
2022-04-26,16.1,0.0,45.1,2.81
2022-04-27,17.9,0.0,37.79,2.87
2022-04-28,18.4,1.72,40.17,2.93
2022-04-29,18.44,0.68,43.51,2.93
2022-04-30,19.26,0.19,39.56,2.48
2022-05-01,18.54,0.58,41.18,2.35
2022-05-02,18.36,0.01,41.9,2.76
2022-05-03,17.65,9.06,50.64,2.33
2022-05-04,16.11,2.48,59.3,2.3
2022-05-05,15.4,0.87,57.99,2.75
2022-05-06,16.02,1.05,54.77,2.65
2022-05-07,15.67,0.1,55.23,2.59
2022-05-08,17.34,0.0,49.91,2.71
2022-05-09,17.72,0.99,53.88,2.6
2022-05-10,18.48,0.29,51.67,2.73
2022-05-11,19.17,2.11,51.5,2.88
2022-05-12,19.94,2.67,47.23,2.51
2022-05-13,19.97,0.17,38.72,3.0
2022-05-14,20.98,0.0,28.85,3.08
2022-05-15,21.71,0.06,24.52,2.84
2022-05-16,20.6,1.72,33.56,2.9
2022-05-17,17.83,3.75,47.02,3.18
2022-05-18,18.02,0.3,49.1,2.87
2022-05-19,19.63,0.23,38.56,3.15
2022-05-20,19.88,0.92,35.23,2.98
2022-05-21,18.44,0.78,34.49,2.29
2022-05-22,17.61,2.61,39.95,3.17
2022-05-23,15.19,11.66,56.49,2.92
2022-05-24,12.0,15.27,74.25,1.51
2022-05-25,14.98,0.05,61.33,2.3
2022-05-26,16.86,0.0,63.47,2.79
2022-05-27,18.41,0.4,63.91,3.12
2022-05-28,19.49,2.17,55.23,2.67
2022-05-29,18.3,0.6,52.92,2.71
2022-05-30,17.56,6.44,54.27,2.98
2022-05-31,17.53,0.16,54.45,2.71
2022-06-01,18.68,0.0,44.19,2.77
2022-06-02,18.82,0.0,37.65,3.13
2022-06-03,19.07,0.0,36.57,2.68
2022-06-04,19.71,0.0,36.24,2.61
2022-06-05,20.43,0.0,36.6,2.81
2022-06-06,21.43,0.0,37.44,2.81
2022-06-07,21.47,0.0,37.0,3.06
2022-06-08,21.6,0.0,36.3,2.94
2022-06-09,21.12,0.02,36.69,3.2
2022-06-10,21.31,0.83,35.3,3.22
2022-06-11,21.51,1.55,36.93,3.28
2022-06-12,21.33,0.75,40.17,2.64
2022-06-13,21.66,0.22,41.29,3.0
2022-06-14,22.69,0.0,37.05,2.7
2022-06-15,22.06,6.73,45.07,2.93
2022-06-16,19.2,13.26,63.43,2.92
2022-06-17,17.83,11.18,69.67,2.83
